web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food,colonia
1616634713-8551,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,29,Sprite 355 ml,milenio
1616634503-7864,https://www.rappi.com.mx/restaurantes/category/pizza,Rio Quintana,null,Rio Quintana  Pizza  35 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923274869,320,Cecina Seca,milenio
1616634685-8467,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Trattoria,null,La Piccola Trattoria  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204620,149,Profiterol E Cannolo,milenio
1616634723-8597,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,60,Jabali Hellesbock,milenio
1616634609-8246,https://www.rappi.com.mx/restaurantes/category/pizza,La Vieja Varsovia,null,La Vieja Varsovia  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704330,50,Rooibos,milenio
1616634513-7923,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,125,Gulden Draak de 330 ml,milenio
1616634513-7924,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,134,Kasteel Barista Chocolate Quad de 330 ml,milenio
1616634780-8854,https://www.rappi.com.mx/restaurantes/category/pizza,Cosi Fan Tutte,4.6,"Cosi Fan Tutte  4.6  Pizza ,  Italiana  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007632,185,Panini de jamón serrano,milenio
1616634799-8927,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,39,7up 2 L,milenio
1616634532-7971,https://www.rappi.com.mx/restaurantes/category/pizza,Papa Johns,null,Papa Johns  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923279267,249,Pizza Hawaiiana,milenio
1616634656-8367,https://www.rappi.com.mx/restaurantes/category/pizza,Nambila Pizza,null,Nambila Pizza  Pizza  44 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923302040,109,Pizza Regia,milenio
1616634761-8753,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,189,Mexicana,milenio
1616634609-8236,https://www.rappi.com.mx/restaurantes/category/pizza,La Vieja Varsovia,null,La Vieja Varsovia  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704330,31,Espresso Doble,milenio
1616634523-7956,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Pazza Cimatario,null,Pizza Pazza Cimatario  Pizza  43 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923327080,59,Spaghetti,milenio
1616634828-9023,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.8,"Il Diavolo  4.8  Pizza ,  Italiana  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007783,184,Pizza Margarita,milenio
