web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food,colonia
1616634156-8316,https://www.rappi.com.mx/restaurantes/category/pizza,Amore Pizza,null,Amore Pizza  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216957,80,Pizza Margarita,refugio
1616634150-8269,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,65,Profiteroles,refugio
1616634131-8151,https://www.rappi.com.mx/restaurantes/category/pizza,Coliseo Pizza.,4.5,Coliseo Pizza.  4.5  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923241747,216,Pizza Donatello,refugio
1616634118-8076,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,187,Pizza Jamón Grande,refugio
1616634150-8239,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,170,Margherita,refugio
1616634106-7998,https://www.rappi.com.mx/restaurantes/category/pizza,Albahaca 33,null,Albahaca 33                                                         Pizza  28 min ● $26  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204475,67,Ensalada Fresca Individual,refugio
1616634118-8096,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,162,Hamburguesa Angus,refugio
1616634118-8093,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,249,Pizza Honolulu Grande,refugio
1616634112-8036,https://www.rappi.com.mx/restaurantes/category/pizza,Tentazione Pizzas Artesanales,null,"Tentazione Pizzas Artesanales  Saludables ,  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923256760,185,Pizza Pepperoni,refugio
1616634106-8032,https://www.rappi.com.mx/restaurantes/category/pizza,Albahaca 33,null,Albahaca 33                                                         Pizza  28 min ● $26  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204475,36,Búho Limón Menta 355 ml,refugio
1616634150-8250,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,215,Wurstel,refugio
1616634156-8326,https://www.rappi.com.mx/restaurantes/category/pizza,Amore Pizza,null,Amore Pizza  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216957,99,Pizza Messicana Especial,refugio
1616634150-8268,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,252,Messicana,refugio
1616634087-7912,https://www.rappi.com.mx/restaurantes/category/pizza,Nuut Grill,null,Nuut Grill  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923268677,225,Jugo de Carne,refugio
1616634087-7911,https://www.rappi.com.mx/restaurantes/category/pizza,Nuut Grill,null,Nuut Grill  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923268677,215,Ensalada Nuut,refugio
1616634118-8062,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,199,Pizza Vegetariana Mediana,refugio
1616634125-8109,https://www.rappi.com.mx/restaurantes/category/pizza,Piccolo Pizza,4.6,Piccolo Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216735,132,Panini de Pollo,refugio
1616634106-8006,https://www.rappi.com.mx/restaurantes/category/pizza,Albahaca 33,null,Albahaca 33                                                         Pizza  28 min ● $26  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204475,184,Pizza Especial Vegetales,refugio
1616634118-8090,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,237,Pizza 4 Quesos Grande,refugio
1616634118-8084,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,237,Pizza Atún con Champiñones Grande,refugio
1616634150-8311,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,240,Montepulciano 750 ml,refugio
1616634156-8314,https://www.rappi.com.mx/restaurantes/category/pizza,Amore Pizza,null,Amore Pizza  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216957,80,Pizza de Pepperoni,refugio
1616634112-8040,https://www.rappi.com.mx/restaurantes/category/pizza,Tentazione Pizzas Artesanales,null,"Tentazione Pizzas Artesanales  Saludables ,  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923256760,220,Pizza Al Pastor,refugio
1616634100-7986,https://www.rappi.com.mx/restaurantes/category/pizza,Lucciano's,null,Lucciano's  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923253263,199,Pizza Morrón Especial,refugio
1616634137-8190,https://www.rappi.com.mx/restaurantes/category/pizza,iL Forno Pizza.,4.5,iL Forno Pizza.  4.5  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222496,143,Lasaña de Veduras,refugio
1616634150-8312,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzería Al Volo,4.8,Pizzería Al Volo  4.8  Pizza  28 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704971,260,Casillero Del Diablo 750 ml,refugio
1616634144-8204,https://www.rappi.com.mx/restaurantes/category/pizza,Domino's Pizza,3.7,Domino's Pizza  3.7  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923226374,329,Especialidades Extra grande 5-9 Ingredientes,refugio
1616634118-8098,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,137,6 Alitas,refugio
1616634112-8039,https://www.rappi.com.mx/restaurantes/category/pizza,Tentazione Pizzas Artesanales,null,"Tentazione Pizzas Artesanales  Saludables ,  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923256760,210,Pizza 4 Quesos,refugio
1616634087-7924,https://www.rappi.com.mx/restaurantes/category/pizza,Nuut Grill,null,Nuut Grill  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923268677,155,Pizza Vegetariana,refugio
1616634118-8054,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Puq,null,Pizza Puq  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923240329,187,Pizza Chorizo Mediana,refugio
1616634087-7917,https://www.rappi.com.mx/restaurantes/category/pizza,Nuut Grill,null,Nuut Grill  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923268677,130,Salchicha Asada,refugio
1616634125-8108,https://www.rappi.com.mx/restaurantes/category/pizza,Piccolo Pizza,4.6,Piccolo Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923216735,114,Panini Piccolo,refugio
